region_id,region_name,city_id,city_name,district_id,district_name
15,Tizi Ouzou,21,Tizi-Ghenif,536,M'kira
15,Tizi Ouzou,21,Tizi-Ghenif,548,Tizi-Gheniff
16,Alger,01,Bab El Oued,567,Bologhine Ibnou Ziri
16,Alger,01,Bab El Oued,572,Casbah
16,Alger,01,Bab El Oued,596,Oued Koriche
16,Alger,01,Bab El Oued,601,Rais Hamidou
16,Alger,01,Bab El Oued,557,Bab El Oued
16,Alger,02,Baraki,592,Les Eucalyptus
16,Alger,02,Baraki,606,Sidi Moussa
16,Alger,02,Baraki,561,Baraki
16,Alger,03,Bir Mourad Rais,604,Sehaoula
16,Alger,03,Bir Mourad Rais,564,Bir Mourad Rais
16,Alger,03,Bir Mourad Rais,565,Birkhadem
16,Alger,03,Bir Mourad Rais,576,Djasr Kasentina
16,Alger,03,Bir Mourad Rais,589,Hydra
16,Alger,04,Birtouta,566,Bir Touta
16,Alger,04,Birtouta,598,Ouled Chebel
16,Alger,04,Birtouta,609,Tessala El Merdja
16,Alger,05,Bouzareah,562,Ben Aknoun
16,Alger,05,Bouzareah,563,Beni Messous
16,Alger,05,Bouzareah,571,Bouzareah
16,Alger,05,Bouzareah,580,El Biar
16,Alger,06,Cheraga,554,Ain Benian
16,Alger,06,Cheraga,573,Cheraga
16,Alger,06,Cheraga,575,Dely Ibrahim
16,Alger,06,Cheraga,586,Hammamet
16,Alger,06,Cheraga,599,Ouled Fayet
16,Alger,07,Dar El Beida,555,Ain Taya
16,Alger,07,Dar El Beida,558,Bab Ezzouar
16,Alger,07,Dar El Beida,569,Bordj El Kiffan
16,Alger,07,Dar El Beida,574,Dar El Beida
16,Alger,07,Dar El Beida,584,El Marsa
16,Alger,07,Dar El Beida,595,Mohammadia
16,Alger,07,Dar El Beida,568,Bordj El Bahri
16,Alger,08,Draria,559,Baba Hassen
16,Alger,08,Draria,577,Douira
16,Alger,08,Draria,578,Draria
16,Alger,08,Draria,579,El Achour
16,Alger,08,Draria,590,Khraissia
16,Alger,09,El Harrach,560,Bachedjerah
16,Alger,09,El Harrach,570,Bourouba
16,Alger,09,El Harrach,581,El Harrach
16,Alger,09,El Harrach,597,Oued Smar
16,Alger,10,Hussein Dey,588,Hussein Dey
16,Alger,10,Hussein Dey,591,Kouba
16,Alger,10,Hussein Dey,594,Mohamed Belouzdad
16,Alger,10,Hussein Dey,583,El Magharia
16,Alger,11,Rouiba,587,Herraoua
16,Alger,11,Rouiba,602,Reghaia
16,Alger,11,Rouiba,603,Rouiba
16,Alger,12,Sidi M'hamed,556,Alger Centre
16,Alger,12,Sidi M'hamed,582,El Madania
16,Alger,12,Sidi M'hamed,585,El Mouradia
16,Alger,12,Sidi M'hamed,605,Sidi M'hamed
16,Alger,13,Zeralda,593,Maalma
16,Alger,13,Zeralda,600,Rahmania
16,Alger,13,Zeralda,607,Souidania
16,Alger,13,Zeralda,608,Staoueli
16,Alger,13,Zeralda,610,Zeralda
17,Djelfa,01,Ain El Ibel,612,Ain El Ibel
17,Djelfa,01,Ain El Ibel,644,Taadmit
17,Djelfa,01,Ain El Ibel,646,Zaccar
17,Djelfa,01,Ain El Ibel,638,Moudjebara
17,Djelfa,02,Ain Oussera,630,Guernini
17,Djelfa,02,Ain Oussera,615,Ain Oussera
17,Djelfa,03,Birine,619,Birine
17,Djelfa,03,Birine,617,Benhar
17,Djelfa,04,Charef,626,El Guedid
17,Djelfa,04,Charef,621,Charef
17,Djelfa,04,Charef,618,Benyagoub
17,Djelfa,05,Dar Chioukh,642,Sidi Baizid
17,Djelfa,05,Dar Chioukh,637,M'liliha
17,Djelfa,05,Dar Chioukh,622,Dar Chioukh
17,Djelfa,06,Djelfa,624,Djelfa

17,Djelfa,07,El Idrissia,625,Douis
17,Djelfa,07,El Idrissia,627,El Idrissia
17,Djelfa,07,El Idrissia,611,Ain Chouhada
17,Djelfa,08,Faidh El Botma,639,Oum Laadham
17,Djelfa,08,Faidh El Botma,629,Faidh El Botma
17,Djelfa,08,Faidh El Botma,616,Amourah
17,Djelfa,09,Had Sahary,632,Had Sahary
17,Djelfa,09,Had Sahary,620,Bouira Lahdab
17,Djelfa,09,Had Sahary,613,Ain Fekka
17,Djelfa,10,Hassi Bahbah,634,Hassi El Euch
17,Djelfa,10,Hassi Bahbah,645,Zaafrane
17,Djelfa,10,Hassi Bahbah,614,Ain Maabed
17,Djelfa,10,Hassi Bahbah,633,Hassi Bahbah
17,Djelfa,11,Messaad,641,Selmana
17,Djelfa,11,Messaad,640,Sed Rahal
17,Djelfa,11,Messaad,636,Messaad
17,Djelfa,11,Messaad,631,Guettara
17,Djelfa,11,Messaad,623,Deldoul
17,Djelfa,12,Sidi Laadjel,643,Sidi Laadjel
17,Djelfa,12,Sidi Laadjel,635,Hassi Fedoul
17,Djelfa,12,Sidi Laadjel,628,El Khemis
18,Jijel,01,Chekfa,652,Chekfa
18,Jijel,01,Chekfa,657,El Kennar Nouchfi
18,Jijel,01,Chekfa,670,Sidi Abdelaziz
18,Jijel,01,Chekfa,647,Bordj T'har
18,Jijel,02,Djimla,654,Djimla
18,Jijel,02,Djimla,648,Boudria Beniyadjis
18,Jijel,03,El Ancer,649,Bouraoui Belhadef
18,Jijel,03,El Ancer,655,El Ancer
18,Jijel,03,El Ancer,664,Khiri Oued Adjoul
18,Jijel,03,El Ancer,653,Djemaa Beni Habibi
18,Jijel,04,El Aouana,656,El Aouana
18,Jijel,04,El Aouana,668,Selma Benziada
18,Jijel,05,El Milia,658,El Milia
18,Jijel,05,El Milia,667,Ouled Yahia Khadrouch
18,Jijel,06,Jijel,662,Jijel
18,Jijel,07,Settara,661,Ghebala
18,Jijel,07,Settara,669,Settara
18,Jijel,08,Sidi Marouf,666,Ouled Rabah
18,Jijel,08,Sidi Marouf,671,Sidi Marouf
18,Jijel,09,Taher,650,Boussif Ouled Askeur
18,Jijel,09,Taher,651,Chahna
18,Jijel,09,Taher,659,Emir Abdelkader
18,Jijel,09,Taher,665,Oudjana
18,Jijel,09,Taher,672,Taher
18,Jijel,10,Texenna,663,Kaous
18,Jijel,10,Texenna,673,Texenna
18,Jijel,11,Ziamah Mansouriah,660,Erraguene Souissi
18,Jijel,11,Ziamah Mansouriah,674,Ziama Mansouriah
19,Sétif,01,Ain Arnat,720,Mezloug
19,Sétif,01,Ain Arnat,707,El Ouricia
19,Sétif,01,Ain Arnat,675,Ain Abessa
19,Sétif,01,Ain Arnat,676,Ain Arnat
19,Sétif,02,Ain Azel,677,Ain Azel
19,Sétif,02,Ain Azel,679,Ain Lahdjar
19,Sétif,02,Ain Azel,689,Beidha Bordj
19,Sétif,02,Ain Azel,697,Bir Haddada
19,Sétif,03,Ain El Kebira,678,Ain El Kebira
19,Sétif,03,Ain El Kebira,703,Dehamcha
19,Sétif,03,Ain El Kebira,722,Ouled Addouane
19,Sétif,04,Ain Oulmene,709,Guellal
19,Sétif,04,Ain Oulmene,717,Kasr El Abtal
19,Sétif,04,Ain Oulmene,724,Ouled Si Ahmed
19,Sétif,04,Ain Oulmene,680,Ain Oulmene
19,Sétif,05,Amoucha,721,Oued El Bared
19,Sétif,05,Amoucha,734,Tizi N'bechar
19,Sétif,05,Amoucha,686,Amoucha
19,Sétif,06,Babor,728,Serdj-El-Ghoul
19,Sétif,06,Babor,687,Babor
19,Sétif,07,Beni Aziz,683,Ain-Sebt
19,Sétif,07,Beni Aziz,695,Beni-Aziz
19,Sétif,07,Beni Aziz,718,Maaouia
19,Sétif,08,Beni Ourtilane,681,Ain-Legradj
19,Sétif,08,Beni Ourtilane,691,Beni Chebana
19,Sétif,08,Beni Ourtilane,693,Beni Ourtilane
19,Sétif,08,Beni Ourtilane,696,Beni-Mouhli
19,Sétif,09,Bir El Arch,690,Bellaa
19,Sétif,09,Bir El Arch,698,Bir-El-Arch
19,Sétif,09,Bir El Arch,708,El-Ouldja
19,Sétif,09,Bir El Arch,730,Tachouda
19,Sétif,10,Bouandas,684,Ait Naoual Mezada
19,Sétif,10,Bouandas,685,Ait-Tizi
19,Sétif,10,Bouandas,699,Bouandas
19,Sétif,10,Bouandas,701,Bousselam
19,Sétif,11,Bougaa,682,Ain-Roua
19,Sétif,11,Bougaa,694,Beni Oussine
19,Sétif,11,Bougaa,700,Bougaa
19,Sétif,12,Djemila,692,Beni Fouda
19,Sétif,12,Djemila,704,Djemila
19,Sétif,13,El Eulma,688,Bazer-Sakra
19,Sétif,13,El Eulma,706,El Eulma
19,Sétif,13,El Eulma,710,Guelta Zerka
19,Sétif,14,Guenzet,711,Guenzet
19,Sétif,14,Guenzet,716,Harbil
19,Sétif,15,Guidjel,712,Guidjel
19,Sétif,15,Guidjel,723,Ouled Sabor
19,Sétif,16,Hammam Guergour,705,Draa-Kebila

19,Sétif,16,Hammam Guergour,705,Draa-Kebila
19,Sétif,16,Hammam Guergour,715,Hammam Guergour
19,Sétif,17,Hammam Sokhna,713,Hamam Soukhna
19,Sétif,17,Hammam Sokhna,732,Taya
19,Sétif,17,Hammam Sokhna,733,Tella
19,Sétif,18,Maoklane,731,Tala-Ifacene
19,Sétif,18,Maoklane,719,Maouaklane
19,Sétif,19,Salah Bey,726,Rosfa
19,Sétif,19,Salah Bey,702,Boutaleb
19,Sétif,19,Salah Bey,714,Hamma
19,Sétif,19,Salah Bey,725,Ouled Tebben
19,Sétif,19,Salah Bey,727,Salah Bey
19,Sétif,20,Setif,729,Setif
20,Saïda,01,Ain El Hadjar,746,Sidi Ahmed
20,Saïda,01,Ain El Hadjar,742,Moulay Larbi
20,Saïda,01,Ain El Hadjar,735,Ain El Hadjar
20,Saïda,02,El Hassasna,741,Maamora
20,Saïda,02,El Hassasna,739,El Hassasna
20,Saïda,02,El Hassasna,736,Ain Sekhouna
20,Saïda,03,Ouled Brahim,749,Tircine
20,Saïda,03,Ouled Brahim,743,Ouled Brahim
20,Saïda,03,Ouled Brahim,737,Ain Soltane
20,Saïda,04,Saida,745,Saida
20,Saïda,05,Sidi Boubekeur,748,Sidi Boubekeur
20,Saïda,05,Sidi Boubekeur,744,Ouled Khaled
20,Saïda,05,Sidi Boubekeur,740,Hounet
20,Saïda,05,Sidi Boubekeur,747,Sidi Amar
20,Saïda,06,Youb,750,Youb
20,Saïda,06,Youb,738,Doui Thabet
21,Skikda,01,Ain Kechra,753,Ain Kechra
21,Skikda,01,Ain Kechra,778,Ouldja Boulbalout
21,Skikda,02,Azzaba,767,El Ghedir
21,Skikda,02,Azzaba,771,Es Sebt
21,Skikda,02,Azzaba,752,Ain Charchar
21,Skikda,02,Azzaba,755,Azzaba
21,Skikda,02,Azzaba,765,Djendel Saadi Mohamed
21,Skikda,03,Ben Azzouz,769,El Marsa
21,Skikda,03,Ben Azzouz,757,Beni Azzouz
21,Skikda,03,Ben Azzouz,756,Bekkouche Lakhdar
21,Skikda,04,Collo,764,Collo
21,Skikda,04,Collo,763,Cheraia
21,Skikda,04,Collo,760,Beni Zid
21,Skikda,05,El Hadaiek,768,El Hadaiek
21,Skikda,05,El Hadaiek,762,Bouchetata
21,Skikda,05,El Hadaiek,754,Ain Zouit
21,Skikda,06,El Harrouch,783,Salah Bouchaour
21,Skikda,06,El Harrouch,787,Zerdezas
21,Skikda,06,El Harrouch,780,Ouled Habbaba
21,Skikda,06,El Harrouch,770,Emjez Edchich
21,Skikda,06,El Harrouch,766,El Arrouch
21,Skikda,07,Ouled Attia,779,Ouled Attia
21,Skikda,07,Ouled Attia,777,Oued Zhour
21,Skikda,07,Ouled Attia,776,Khenag Maoune
21,Skikda,08,Oum Toub,781,Oum Toub
21,Skikda,09,Ramdane Djamel,758,Beni Bechir
21,Skikda,09,Ramdane Djamel,782,Ramdane Djamel
21,Skikda,10,Sidi Mezghiche,751,Ain Bouziane
21,Skikda,10,Sidi Mezghiche,759,Beni Oulbane
21,Skikda,10,Sidi Mezghiche,784,Sidi Mezghiche
21,Skikda,11,Skikda,772,Filfila
21,Skikda,11,Skikda,773,Hammadi Krouma
21,Skikda,11,Skikda,785,Skikda
21,Skikda,12,Tamalous,761,Bin El Ouiden
21,Skikda,12,Tamalous,786,Tamalous
21,Skikda,12,Tamalous,775,Kerkara
21,Skikda,13,Zitouna,788,Zitouna
21,Skikda,13,Zitouna,774,Kanoua
22,Sidi Bel Abbès,01,Ain El Berd,825,Sidi Brahim
22,Sidi Bel Abbès,01,Ain El Berd,828,Sidi Hamadouche
22,Sidi Bel Abbès,01,Ain El Berd,808,Makedra
22,Sidi Bel Abbès,01,Ain El Berd,789,Ain El Berd
22,Sidi Bel Abbès,02,Ben Badis,806,Hassi Zahana
22,Sidi Bel Abbès,02,Ben Badis,802,Chetouane Belaila
22,Sidi Bel Abbès,02,Ben Badis,797,Ben Badis
22,Sidi Bel Abbès,02,Ben Badis,795,Bedrabine El Mokrani
22,Sidi Bel Abbès,03,Marhoum,826,Sidi Chaib
22,Sidi Bel Abbès,03,Marhoum,809,Marhoum
22,Sidi Bel Abbès,03,Marhoum,799,Bir El Hammam
22,Sidi Bel Abbès,04,Merine,817,Oued Taourira
22,Sidi Bel Abbès,04,Merine,811,Merine
22,Sidi Bel Abbès,04,Merine,834,Tefessour
22,Sidi Bel Abbès,04,Merine,833,Taoudmout
22,Sidi Bel Abbès,05,Mostefa  Ben Brahim,796,Belarbi
22,Sidi Bel Abbès,05,Mostefa  Ben Brahim,813,Mostefa  Ben Brahim
22,Sidi Bel Abbès,05,Mostefa  Ben Brahim,839,Tilmouni
22,Sidi Bel Abbès,05,Mostefa  Ben Brahim,840,Zerouala
22,Sidi Bel Abbès,06,Moulay Slissen,814,Moulay Slissen
22,Sidi Bel Abbès,06,Moulay Slissen,804,El Hacaiba
22,Sidi Bel Abbès,06,Moulay Slissen,792,Ain Tindamine
22,Sidi Bel Abbès,07,Ras El Ma,819,Redjem Demouche
22,Sidi Bel Abbès,07,Ras El Ma,818,Ras El Ma
22,Sidi Bel Abbès,07,Ras El Ma,815,Oued Sebaa
22,Sidi Bel Abbès,08,Sfisef,821,Sfisef
22,Sidi Bel Abbès,08,Sfisef,810,M'cid
22,Sidi Bel Abbès,08,Sfisef,800,Boudjebaa El Bordj
22,Sidi Bel Abbès,08,Sfisef,793,Ain- Adden
22,Sidi Bel Abbès,09,Sidi Ali Ben Youb,822,Sidi Ali Benyoub
22,Sidi Bel Abbès,09,Sidi Ali Ben Youb,832,Tabia
22,Sidi Bel Abbès,09,Sidi Ali Ben Youb,801,Boukhanefis
22,Sidi Bel Abbès,10,Sidi Ali Boussidi,790,Ain Kada

22,Sidi Bel Abbès,09,Sidi Ali Ben Youb,001,Boukhanefis
22,Sidi Bel Abbès,10,Sidi Ali Boussidi,090,Ain Kada
22,Sidi Bel Abbès,10,Sidi Ali Boussidi,007,Lamtar
22,Sidi Bel Abbès,10,Sidi Ali Boussidi,023,Sidi Ali Boussidi
22,Sidi Bel Abbès,10,Sidi Ali Boussidi,027,Sidi Dahou Zairs
22,Sidi Bel Abbès,11,Sidi Bel Abbes,024,Sidi Bel-Abbes
22,Sidi Bel Abbès,12,Sidi Lahcene,031,Sidi Yacoub
22,Sidi Bel Abbès,12,Sidi Lahcene,030,Sidi Lahcene
22,Sidi Bel Abbès,12,Sidi Lahcene,029,Sidi Khaled
22,Sidi Bel Abbès,12,Sidi Lahcene,094,Amarnas
22,Sidi Bel Abbès,13,Telagh,003,Dhaya
22,Sidi Bel Abbès,13,Telagh,012,Mezaourou
22,Sidi Bel Abbès,13,Telagh,035,Teghalimet
22,Sidi Bel Abbès,13,Telagh,036,Telagh
22,Sidi Bel Abbès,14,Tenira,037,Tenira
22,Sidi Bel Abbès,14,Tenira,016,Oued Sefioun
22,Sidi Bel Abbès,14,Tenira,005,Hassi Dahou
22,Sidi Bel Abbès,14,Tenira,098,Benachiba Chelia
22,Sidi Bel Abbès,15,Tessala,091,Ain Thrid
22,Sidi Bel Abbès,15,Tessala,020,Sehala Thaoura
22,Sidi Bel Abbès,15,Tessala,038,Tessala
23,Annaba,01,Ain El Berda,041,Ain El Berda
23,Annaba,01,Ain El Berda,045,Cheurfa
23,Annaba,01,Ain El Berda,047,El Eulma
23,Annaba,02,Annaba,042,Annaba
23,Annaba,02,Annaba,050,Seraidi
23,Annaba,03,Berrahal,043,Berrahal
23,Annaba,03,Berrahal,049,Oued El Aneb
23,Annaba,03,Berrahal,052,Treat
23,Annaba,04,Chetaibi,044,Chetaibi
23,Annaba,05,El Bouni,046,El Bouni
23,Annaba,06,El Hadjar,048,El Hadjar
23,Annaba,06,El Hadjar,051,Sidi Amar
24,Guelma,01,Ain Hessainia,077,Medjez Amar
24,Guelma,01,Ain Hessainia,079,Houari Boumedienne
24,Guelma,01,Ain Hessainia,083,Ras El Agba
24,Guelma,01,Ain Hessainia,085,Sellaoua Announa
24,Guelma,02,Ain Makhlouf,054,Ain Larbi
24,Guelma,02,Ain Makhlouf,055,Ain Makhlouf
24,Guelma,02,Ain Makhlouf,086,Tamlouka
24,Guelma,03,Bouchegouf,053,Ain Ben Beida
24,Guelma,03,Bouchegouf,065,Bouchegouf
24,Guelma,03,Bouchegouf,078,Medjez Sfa
24,Guelma,03,Bouchegouf,081,Oued Ferragha
24,Guelma,04,Guelaat Bousbaa,075,Nechmaya
24,Guelma,04,Guelaat Bousbaa,066,Boumahra Ahmed
24,Guelma,04,Guelaat Bousbaa,068,Djeballah Khemissi
24,Guelma,04,Guelaat Bousbaa,058,Belkheir
24,Guelma,04,Guelaat Bousbaa,060,Beni Mezline
24,Guelma,04,Guelaat Bousbaa,070,Guelaat Bou Sbaa
24,Guelma,05,Guelma,071,Guelma
24,Guelma,05,Guelma,059,Bendjarah
24,Guelma,06,Hammam Debagh,063,Bou Hamdane
24,Guelma,06,Hammam Debagh,072,Hammam Debagh
24,Guelma,06,Hammam Debagh,084,Roknia
24,Guelma,07,Hammam N'bails,067,Dahouara
24,Guelma,07,Hammam N'bails,073,Hammam N'bail
24,Guelma,07,Hammam N'bails,080,Oued Cheham
24,Guelma,08,Heliopolis,064,Bouati Mahmoud
24,Guelma,08,Heliopolis,069,El Fedjoudj
24,Guelma,08,Heliopolis,074,Heliopolis
24,Guelma,09,Khezaras,057,Ain Sandel
24,Guelma,09,Khezaras,062,Bou Hachana
24,Guelma,09,Khezaras,076,Khezaras
24,Guelma,10,Oued Zenati,061,Bordj Sabath
24,Guelma,10,Oued Zenati,082,Oued Zenati
24,Guelma,10,Oued Zenati,056,Ain Regada
25,Constantine,01,Ain Abid,087,Ain Abid
25,Constantine,01,Ain Abid,089,Ben Badis
25,Constantine,02,Constantine,091,Constantine
25,Constantine,03,El Khroub,088,Ain Smara
25,Constantine,03,El Khroub,093,El Khroub
25,Constantine,03,El Khroub,097,Ouled Rahmoun
25,Constantine,04,Hamma Bouziane,092,Didouche Mourad
25,Constantine,04,Hamma Bouziane,094,Hamma Bouziane
25,Constantine,05,Ibn Ziad,095,Ibn Ziad
25,Constantine,05,Ibn Ziad,096,Messaoud Boudjeriou
25,Constantine,06,Zighoud Youcef,090,Beni Hamidane
25,Constantine,06,Zighoud Youcef,098,Zighoud Youcef
26,Médéa,01,Ain Boucif,099,Ain Boucif
26,Médéa,01,Ain Boucif,025,El Ouinet
26,Médéa,01,Ain Boucif,027,Kef Lakhdar
26,Médéa,01,Ain Boucif,042,Ouled Emaaraf
26,Médéa,01,Ain Boucif,051,Sidi Demed
26,Médéa,02,Aziz,002,Aziz
26,Médéa,02,Aziz,017,Derrag
26,Médéa,02,Aziz,044,Oum El Djellil
26,Médéa,03,Beni Slimane,005,Beni Slimane
26,Médéa,03,Beni Slimane,013,Bouskene
26,Médéa,03,Beni Slimane,053,Sidi Rabie
26,Médéa,04,Berrouaghia,006,Berrouaghia
26,Médéa,04,Berrouaghia,041,Ouled Deid
26,Médéa,04,Berrouaghia,046,Rebaia
26,Médéa,05,Chahbounia,009,Bouaiche
26,Médéa,05,Chahbounia,012,Boughzoul
26,Médéa,05,Chahbounia,014,Chabounia
26,Médéa,06,Chellalat El Adhaoura,000,Ain Ouksir
26,Médéa,06,Chellalat El Adhaoura,015,Chelalet El Adhaoura
26,Médéa,06,Chellalat El Adhaoura,016,Cheniguel
26,Médéa,06,Chellalat El Adhaoura,058,Tafraout
26,Médéa,07,El Azizia,920,El Azizia
26,Médéa,07,El Azizia,930,Maghraoua
26,Médéa,07,El Azizia,935,Mihoub
26,Médéa,08,El Omaria,903,Baata
26,Médéa,08,El Omaria,924,El Omaria
26,Médéa,08,El Omaria,940,Ouled Brahim
26,Médéa,09,Guelb El Kebir,907,Bir Ben Laabed
26,Médéa,09,Guelb El Kebir,921,El Guelbelkebir
26,Médéa,09,Guelb El Kebir,948,Sedraya
26,Médéa,10,Ksar El Boukhari,929,Ksar El Boukhari
26,Médéa,10,Ksar El Boukhari,934,M'fatha
26,Médéa,10,Ksar El Boukhari,947,Saneg
26,Médéa,11,Medea,919,Draa Esmar
26,Médéa,11,Medea,931,Medea
26,Médéa,11,Medea,959,Tamesguida
26,Médéa,12,Ouamri,926,Hannacha
26,Médéa,12,Ouamri,936,Ouamri
26,Médéa,12,Ouamri,937,Oued Harbil
26,Médéa,13,Ouled Antar,943,Ouled Hellal
26,Médéa,13,Ouled Antar,908,Boghar
26,Médéa,13,Ouled Antar,938,Ouled Antar
26,Médéa,14,Ouzera,904,Ben Chicao
26,Médéa,14,Ouzera,922,El Hamdania
26,Médéa,14,Ouzera,945,Ouzera
26,Médéa,14,Ouzera,960,Tizi Mahdi
26,Médéa,15,Seghouane,932,Medjebar
26,Médéa,15,Seghouane,961,Tletat Ed Douair
26,Médéa,15,Seghouane,962,Zoubiria
26,Médéa,15,Seghouane,949,Seghouane
26,Médéa,16,Si Mahdjoub,910,Bouaichoune
26,Médéa,16,Si Mahdjoub,939,Ouled Bouachra
26,Médéa,16,Si Mahdjoub,950,Si Mahdjoub
26,Médéa,17,Sidi Naamane,911,Bouchrahil
26,Médéa,17,Sidi Naamane,928,Khams Djouamaa
26,Médéa,17,Sidi Naamane,952,Sidi Naamane
26,Médéa,18,Souaghi,956,Souagui
26,Médéa,18,Souaghi,918,Djouab
26,Médéa,18,Souaghi,954,Sidi Zahar
26,Médéa,18,Souaghi,955,Sidi Ziane
26,Médéa,19,Tablat,901,Aissaouia
26,Médéa,19,Tablat,923,El Haoudane
26,Médéa,19,Tablat,933,Mezerana
26,Médéa,19,Tablat,957,Tablat
27,Mostaganem,01,Achaacha,963,Achaacha
27,Mostaganem,01,Achaacha,974,Khadra
27,Mostaganem,01,Achaacha,980,Nekmaria
27,Mostaganem,01,Achaacha,982,Ouled Boughalem
27,Mostaganem,02,Ain Nouicy,970,Fornaka
27,Mostaganem,02,Ain Nouicy,973,Hassiane
27,Mostaganem,02,Ain Nouicy,965,Ain-Nouissy
27,Mostaganem,03,Ain Tedeles,981,Oued El Kheir
27,Mostaganem,03,Ain Tedeles,967,Ain-Tedles
27,Mostaganem,03,Ain Tedeles,987,Sidi Belaattar
27,Mostaganem,03,Ain Tedeles,991,Sour
27,Mostaganem,04,Bouguirat,969,Bouguirat
27,Mostaganem,04,Bouguirat,984,Safsaf
27,Mostaganem,04,Bouguirat,989,Sirat
27,Mostaganem,04,Bouguirat,990,Souaflia
27,Mostaganem,05,Hassi Mameche,972,Hassi Mameche
27,Mostaganem,05,Hassi Mameche,977,Mazagran
27,Mostaganem,05,Hassi Mameche,992,Stidia
27,Mostaganem,06,Kheir Eddine,964,Ain-Boudinar
27,Mostaganem,06,Kheir Eddine,975,Kheir-Eddine
27,Mostaganem,06,Kheir Eddine,985,Sayada
27,Mostaganem,07,Mesra,966,Ain-Sidi Cherif
27,Mostaganem,07,Mesra,976,Mansourah
27,Mostaganem,07,Mesra,978,Mesra
27,Mostaganem,07,Mesra,994,Touahria
27,Mostaganem,08,Mostaganem,979,Mostaganem
27,Mostaganem,09,Sidi Ali,986,Sidi Ali
27,Mostaganem,09,Sidi Ali,993,Tazgait
27,Mostaganem,09,Sidi Ali,983,Ouled-Maalah
27,Mostaganem,10,Sidi Lakhdar,968,Benabdelmalek Ramdane
27,Mostaganem,10,Sidi Lakhdar,971,Hadjadj
27,Mostaganem,10,Sidi Lakhdar,988,Sidi-Lakhdar
28,M'Sila,01,Ain El Hadjel,995,Ain El Hadjel
28,M'Sila,01,Ain El Hadjel,1035,Sidi Hadjeres
28,M'Sila,02,Ain El Melh,996,Ain El Melh
28,M'Sila,02,Ain El Melh,997,Ain Fares
28,M'Sila,02,Ain El Melh,999,Ain Rich
28,M'Sila,02,Ain El Melh,005,Bir Foda
28,M'Sila,02,Ain El Melh,036,Sidi M'hamed
28,M'Sila,03,Ben Srour,001,Ben Srour
28,M'Sila,03,Ben Srour,022,Mohamed Boudiaf
28,M'Sila,03,Ben Srour,031,Ouled Slimane
28,M'Sila,03,Ben Srour,041,Zarzour
28,M'Sila,04,Bousaada,006,Bou Saada
28,M'Sila,04,Bousaada,011,El Hamel
28,M'Sila,04,Bousaada,032,Oulteme
28,M'Sila,05,Chellal,008,Chellal
28,M'Sila,05,Chellal,028,Ouled Madhi
28,M'Sila,05,Chellal,014,Khettouti Sed-El-Jir
28,M'Sila,05,Chellal,017,Maarif
28,M'Sila,06,Djebel Messaad,010,Djebel Messaad
28,M'Sila,06,Djebel Messaad,037,Slim
28,M'Sila,07,Hammam Dalaa,013,Hammam Dalaa
28,M'Sila,07,Hammam Dalaa,025,Ouanougha

28,M'Sila,07,Hammam Dalaa,029,Ouled Mansour
28,M'Sila,07,Hammam Dalaa,040,Tarmount
28,M'Sila,08,Khoubana,012,El Houamed
28,M'Sila,08,Khoubana,015,Khoubana
28,M'Sila,08,Khoubana,019,M'cif
28,M'Sila,09,Magra,000,Belaiba
28,M'Sila,09,Magra,004,Berhoum
28,M'Sila,09,Magra,009,Dehahna
28,M'Sila,09,Magra,018,Magra
28,M'Sila,09,Magra,098,Ain Khadra
28,M'Sila,10,Medjedel,020,Medjedel
28,M'Sila,10,Medjedel,021,Menaa
28,M'Sila,11,M'sila,023,M'sila
28,M'Sila,12,Ouled Derradj,016,Maadid
28,M'Sila,12,Ouled Derradj,024,M'tarfa
28,M'Sila,12,Ouled Derradj,027,Ouled Derradj
28,M'Sila,12,Ouled Derradj,038,Souamaa
28,M'Sila,12,Ouled Derradj,026,Ouled Addi Guebala
28,M'Sila,13,Ouled Sidi Brahim,003,Benzouh
28,M'Sila,13,Ouled Sidi Brahim,030,Ouled Sidi Brahim
28,M'Sila,14,Sidi Aissa,002,Beni Ilmane
28,M'Sila,14,Sidi Aissa,007,Bouti Sayeh
28,M'Sila,14,Sidi Aissa,033,Sidi Aissa
28,M'Sila,15,Sidi Ameur,034,Sidi Ameur
28,M'Sila,15,Sidi Ameur,039,Tamsa
29,Mascara,01,Ain Fares,058,El Mamounia
29,Mascara,01,Ain Fares,042,Ain Fares
29,Mascara,02,Ain Fekan,045,Ain Frass
29,Mascara,02,Ain Fekan,043,Ain Fekan
29,Mascara,03,Aouf,062,Gharrous
29,Mascara,03,Aouf,048,Benian
29,Mascara,03,Aouf,047,Aouf
29,Mascara,04,Bouhanifia,055,El Gueitena
29,Mascara,04,Bouhanifia,050,Bouhanifia
29,Mascara,04,Bouhanifia,065,Hacine
29,Mascara,05,El Bordj,066,Khalouia
29,Mascara,05,El Bordj,059,El Menaouer
29,Mascara,05,El Bordj,052,El Bordj
29,Mascara,06,Ghriss,082,Sidi Boussaid
29,Mascara,06,Ghriss,070,Matemore
29,Mascara,06,Ghriss,067,Makhda
29,Mascara,06,Ghriss,063,Ghriss
29,Mascara,06,Ghriss,068,Maoussa
29,Mascara,07,Hachem,056,El Hachem
29,Mascara,07,Hachem,073,Nesmot
29,Mascara,07,Hachem,088,Zelamta
29,Mascara,08,Mascara,069,Mascara
